2024-11-10 20:45:41 - INFO: data type: 31_xel 	 Acc: 0.024691358024691357
2024-11-10 20:45:41 - INFO: data type: 32_xel 	 Acc: 0.02611358024691358
2024-11-10 20:45:42 - INFO: data type: 34_xel 	 Acc: 0.012148148148148148
2024-11-10 20:45:43 - INFO: data type: 12_xel 	 Acc: 0.022320987654320987
2024-11-10 20:45:44 - INFO: data type: 14_xel 	 Acc: 0.030182716049382715
2024-11-10 20:45:44 - INFO: data type: 21_xel 	 Acc: 0.021116049382716048
2024-11-10 20:45:45 - INFO: data type: 41_xel 	 Acc: 0.03109135802469136
2024-11-10 20:45:46 - INFO: data type: 24_xel 	 Acc: 0.03373827160493827
2024-11-10 20:45:46 - INFO: data type: 42_xel 	 Acc: 0.034153086419753086
2024-11-10 20:45:47 - INFO: data type: 11_xel 	 Acc: 0.016395061728395062
2024-11-10 20:45:48 - INFO: data type: 22_xel 	 Acc: 0.014162962962962962
2024-11-10 20:45:49 - INFO: data type: 33_xel 	 Acc: 0.01228641975308642
2024-11-10 20:45:49 - INFO: data type: 44_xel 	 Acc: 0.01682962962962963
2024-11-10 20:45:50 - INFO: Deviation Distribution:
2024-11-10 20:45:50 - INFO:   deviation: -66 	 Acc: 0.0000
2024-11-10 20:45:50 - INFO:   deviation: -65 	 Acc: 0.0000
2024-11-10 20:45:50 - INFO:   deviation: -64 	 Acc: 0.0001
2024-11-10 20:45:50 - INFO:   deviation: -63 	 Acc: 0.0002
2024-11-10 20:45:50 - INFO:   deviation: -62 	 Acc: 0.0001
2024-11-10 20:45:50 - INFO:   deviation: -61 	 Acc: 0.0001
2024-11-10 20:45:50 - INFO:   deviation: -60 	 Acc: 0.0002
2024-11-10 20:45:50 - INFO:   deviation: -59 	 Acc: 0.0004
2024-11-10 20:45:50 - INFO:   deviation: -58 	 Acc: 0.0018
2024-11-10 20:45:50 - INFO:   deviation: -57 	 Acc: 0.0007
2024-11-10 20:45:50 - INFO:   deviation: -56 	 Acc: 0.0009
2024-11-10 20:45:50 - INFO:   deviation: -55 	 Acc: 0.0008
2024-11-10 20:45:50 - INFO:   deviation: -54 	 Acc: 0.0020
2024-11-10 20:45:50 - INFO:   deviation: -53 	 Acc: 0.0028
2024-11-10 20:45:50 - INFO:   deviation: -52 	 Acc: 0.0053
2024-11-10 20:45:50 - INFO:   deviation: -51 	 Acc: 0.0060
